Geo_FIPS,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_PUMA5,Geo_GEO_ID,Geo_NAME,Geo_BTTR,Geo_BTBG,Geo_PLACESE,SE_A01001_001,SE_A01001_002,SE_A01001_003,SE_A01001_004,SE_A01001_005,SE_A01001_006,SE_A01001_007,SE_A01001_008,SE_A01001_009,SE_A01001_010,SE_A01001_011,SE_A01001_012,SE_A01001_013,PCT_SE_A01001_002,PCT_SE_A01001_003,PCT_SE_A01001_004,PCT_SE_A01001_005,PCT_SE_A01001_006,PCT_SE_A01001_007,PCT_SE_A01001_008,PCT_SE_A01001_009,PCT_SE_A01001_010,PCT_SE_A01001_011,PCT_SE_A01001_012,PCT_SE_A01001_013
"06037503502","Census Tract 5035.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"503502",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037503502","Census Tract 5035.02",,,,3842,301,391,279,218,287,553,470,528,397,260,108,50,7.83,10.18,7.26,5.67,7.47,14.39,12.23,13.74,10.33,6.77,2.81,1.3
"06037503601","Census Tract 5036.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"503601",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037503601","Census Tract 5036.01",,,,4140,129,227,384,104,300,533,617,524,551,292,329,150,3.12,5.48,9.28,2.51,7.25,12.87,14.9,12.66,13.31,7.05,7.95,3.62
"06037503602","Census Tract 5036.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"503602",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037503602","Census Tract 5036.02",,,,3786,157,104,373,116,270,457,474,424,651,439,250,71,4.15,2.75,9.85,3.06,7.13,12.07,12.52,11.2,17.19,11.6,6.6,1.88
"06037503701","Census Tract 5037.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"503701",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037503701","Census Tract 5037.01",,,,4896,154,395,266,129,277,675,930,652,542,457,303,116,3.15,8.07,5.43,2.63,5.66,13.79,19,13.32,11.07,9.33,6.19,2.37
"06037503702","Census Tract 5037.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"503702",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037503702","Census Tract 5037.02",,,,5165,289,246,333,364,521,614,724,878,504,390,177,125,5.6,4.76,6.45,7.05,10.09,11.89,14.02,17,9.76,7.55,3.43,2.42
"06037503704","Census Tract 5037.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"503704",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037503704","Census Tract 5037.04",,,,4365,45,143,119,88,222,169,273,515,730,999,748,314,1.03,3.28,2.73,2.02,5.09,3.87,6.25,11.8,16.72,22.89,17.14,7.19
"06037503705","Census Tract 5037.05, Los Angeles County, California","ca","140","00",,,,"06","037",,,"503705",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037503705","Census Tract 5037.05",,,,2928,152,89,205,89,247,190,414,386,436,453,196,71,5.19,3.04,7,3.04,8.44,6.49,14.14,13.18,14.89,15.47,6.69,2.42
"06037503801","Census Tract 5038.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"503801",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037503801","Census Tract 5038.01",,,,3718,134,328,138,141,481,382,548,552,357,401,186,70,3.6,8.82,3.71,3.79,12.94,10.27,14.74,14.85,9.6,10.79,5,1.88
"06037503802","Census Tract 5038.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"503802",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037503802","Census Tract 5038.02",,,,5186,176,192,305,276,445,651,735,789,758,457,317,85,3.39,3.7,5.88,5.32,8.58,12.55,14.17,15.21,14.62,8.81,6.11,1.64
"06037503901","Census Tract 5039.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"503901",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037503901","Census Tract 5039.01",,,,2217,50,151,177,61,99,363,263,366,307,207,119,54,2.26,6.81,7.98,2.75,4.47,16.37,11.86,16.51,13.85,9.34,5.37,2.44
"06037503902","Census Tract 5039.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"503902",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037503902","Census Tract 5039.02",,,,5065,421,249,354,181,536,512,602,855,548,418,316,73,8.31,4.92,6.99,3.57,10.58,10.11,11.89,16.88,10.82,8.25,6.24,1.44
"06037504001","Census Tract 5040.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"504001",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037504001","Census Tract 5040.01",,,,5141,194,191,109,168,1818,361,374,347,718,365,196,300,3.77,3.72,2.12,3.27,35.36,7.02,7.27,6.75,13.97,7.1,3.81,5.84
"06037504002","Census Tract 5040.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"504002",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037504002","Census Tract 5040.02",,,,5331,162,246,551,222,811,608,520,752,771,327,286,75,3.04,4.61,10.34,4.16,15.21,11.4,9.75,14.11,14.46,6.13,5.36,1.41
"06037504101","Census Tract 5041.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"504101",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037504101","Census Tract 5041.01",,,,5068,262,499,275,97,456,710,666,617,581,530,203,172,5.17,9.85,5.43,1.91,9,14.01,13.14,12.17,11.46,10.46,4.01,3.39
"06037504200","Census Tract 5042, Los Angeles County, California","ca","140","00",,,,"06","037",,,"504200",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037504200","Census Tract 5042",,,,7160,299,285,550,269,653,876,1116,924,781,757,509,141,4.18,3.98,7.68,3.76,9.12,12.23,15.59,12.91,10.91,10.57,7.11,1.97
"06037530005","Census Tract 5300.05, Los Angeles County, California","ca","140","00",,,,"06","037",,,"530005",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037530005","Census Tract 5300.05",,,,3430,129,99,72,165,159,330,304,309,702,572,335,254,3.76,2.89,2.1,4.81,4.64,9.62,8.86,9.01,20.47,16.68,9.77,7.41
"06037530006","Census Tract 5300.06, Los Angeles County, California","ca","140","00",,,,"06","037",,,"530006",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037530006","Census Tract 5300.06",,,,4698,257,255,243,81,383,981,852,353,626,343,166,158,5.47,5.43,5.17,1.72,8.15,20.88,18.14,7.51,13.32,7.3,3.53,3.36
"06037530007","Census Tract 5300.07, Los Angeles County, California","ca","140","00",,,,"06","037",,,"530007",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037530007","Census Tract 5300.07",,,,6453,290,200,460,254,578,714,1091,642,838,660,475,251,4.49,3.1,7.13,3.94,8.96,11.06,16.91,9.95,12.99,10.23,7.36,3.89
"06037530101","Census Tract 5301.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"530101",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037530101","Census Tract 5301.01",,,,5163,174,382,285,99,451,594,688,710,663,467,317,333,3.37,7.4,5.52,1.92,8.74,11.5,13.33,13.75,12.84,9.05,6.14,6.45
"06037530102","Census Tract 5301.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"530102",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037530102","Census Tract 5301.02",,,,4817,215,193,277,184,315,922,407,685,482,538,318,281,4.46,4.01,5.75,3.82,6.54,19.14,8.45,14.22,10.01,11.17,6.6,5.83
"06037530202","Census Tract 5302.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"530202",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037530202","Census Tract 5302.02",,,,4133,101,218,234,125,389,725,435,805,386,507,127,81,2.44,5.27,5.66,3.02,9.41,17.54,10.53,19.48,9.34,12.27,3.07,1.96
"06037530203","Census Tract 5302.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"530203",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037530203","Census Tract 5302.03",,,,2803,169,132,227,147,184,450,396,439,264,232,104,59,6.03,4.71,8.1,5.24,6.56,16.05,14.13,15.66,9.42,8.28,3.71,2.1
"06037530204","Census Tract 5302.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"530204",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037530204","Census Tract 5302.04",,,,3735,95,181,281,185,311,604,697,533,440,252,79,77,2.54,4.85,7.52,4.95,8.33,16.17,18.66,14.27,11.78,6.75,2.12,2.06
"06037530301","Census Tract 5303.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"530301",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037530301","Census Tract 5303.01",,,,2100,55,192,113,75,192,331,224,393,181,160,130,54,2.62,9.14,5.38,3.57,9.14,15.76,10.67,18.71,8.62,7.62,6.19,2.57
"06037530302","Census Tract 5303.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"530302",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037530302","Census Tract 5303.02",,,,6189,454,328,218,327,460,1226,725,907,732,447,334,31,7.34,5.3,3.52,5.28,7.43,19.81,11.71,14.66,11.83,7.22,5.4,0.5
"06037530400","Census Tract 5304, Los Angeles County, California","ca","140","00",,,,"06","037",,,"530400",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037530400","Census Tract 5304",,,,3576,200,347,161,154,243,507,268,248,326,683,377,62,5.59,9.7,4.5,4.31,6.8,14.18,7.49,6.94,9.12,19.1,10.54,1.73
"06037530500","Census Tract 5305, Los Angeles County, California","ca","140","00",,,,"06","037",,,"530500",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037530500","Census Tract 5305",,,,4001,203,249,286,152,452,467,722,384,538,335,149,64,5.07,6.22,7.15,3.8,11.3,11.67,18.05,9.6,13.45,8.37,3.72,1.6
"06037530603","Census Tract 5306.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"530603",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037530603","Census Tract 5306.03",,,,4439,228,224,278,170,417,872,637,606,468,345,142,52,5.14,5.05,6.26,3.83,9.39,19.64,14.35,13.65,10.54,7.77,3.2,1.17
"06037530700","Census Tract 5307, Los Angeles County, California","ca","140","00",,,,"06","037",,,"530700",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037530700","Census Tract 5307",,,,2070,111,139,110,58,164,428,324,312,218,129,52,25,5.36,6.71,5.31,2.8,7.92,20.68,15.65,15.07,10.53,6.23,2.51,1.21
"06037530801","Census Tract 5308.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"530801",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037530801","Census Tract 5308.01",,,,5914,274,300,366,448,710,1245,976,637,483,289,163,23,4.63,5.07,6.19,7.58,12.01,21.05,16.5,10.77,8.17,4.89,2.76,0.39
"06037530802","Census Tract 5308.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"530802",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037530802","Census Tract 5308.02",,,,3224,164,236,197,154,307,482,625,345,399,206,60,49,5.09,7.32,6.11,4.78,9.52,14.95,19.39,10.7,12.38,6.39,1.86,1.52
"06037530901","Census Tract 5309.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"530901",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037530901","Census Tract 5309.01",,,,3954,139,264,439,318,540,486,783,507,280,101,52,45,3.52,6.68,11.1,8.04,13.66,12.29,19.8,12.82,7.08,2.55,1.32,1.14
"06037530902","Census Tract 5309.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"530902",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037530902","Census Tract 5309.02",,,,3745,265,184,379,280,226,392,563,433,370,320,169,164,7.08,4.91,10.12,7.48,6.03,10.47,15.03,11.56,9.88,8.54,4.51,4.38
"06037531000","Census Tract 5310, Los Angeles County, California","ca","140","00",,,,"06","037",,,"531000",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037531000","Census Tract 5310",,,,4609,195,234,439,221,504,612,704,689,573,172,129,137,4.23,5.08,9.52,4.79,10.94,13.28,15.27,14.95,12.43,3.73,2.8,2.97
"06037531101","Census Tract 5311.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"531101",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037531101","Census Tract 5311.01",,,,4525,268,149,413,250,457,953,498,674,453,179,195,36,5.92,3.29,9.13,5.52,10.1,21.06,11.01,14.9,10.01,3.96,4.31,0.8
"06037531102","Census Tract 5311.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"531102",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037531102","Census Tract 5311.02",,,,2428,106,103,237,43,208,368,292,330,347,210,107,77,4.37,4.24,9.76,1.77,8.57,15.16,12.03,13.59,14.29,8.65,4.41,3.17
"06037531201","Census Tract 5312.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"531201",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037531201","Census Tract 5312.01",,,,4180,100,362,417,205,331,545,697,540,365,252,339,27,2.39,8.66,9.98,4.9,7.92,13.04,16.67,12.92,8.73,6.03,8.11,0.65
"06037531202","Census Tract 5312.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"531202",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037531202","Census Tract 5312.02",,,,4493,224,434,375,368,443,623,579,542,398,415,58,34,4.99,9.66,8.35,8.19,9.86,13.87,12.89,12.06,8.86,9.24,1.29,0.76
"06037531301","Census Tract 5313.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"531301",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037531301","Census Tract 5313.01",,,,5450,339,568,463,403,681,567,859,670,346,384,109,61,6.22,10.42,8.5,7.39,12.5,10.4,15.76,12.29,6.35,7.05,2,1.12
"06037531302","Census Tract 5313.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"531302",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037531302","Census Tract 5313.02",,,,5648,512,498,530,237,722,737,700,732,610,228,97,45,9.07,8.82,9.38,4.2,12.78,13.05,12.39,12.96,10.8,4.04,1.72,0.8
"06037531502","Census Tract 5315.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"531502",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037531502","Census Tract 5315.02",,,,3209,237,218,427,113,453,443,403,435,265,123,65,27,7.39,6.79,13.31,3.52,14.12,13.8,12.56,13.56,8.26,3.83,2.03,0.84
"06037531503","Census Tract 5315.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"531503",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037531503","Census Tract 5315.03",,,,2445,41,178,143,95,328,543,182,363,292,103,116,61,1.68,7.28,5.85,3.89,13.42,22.21,7.44,14.85,11.94,4.21,4.74,2.49
"06037531504","Census Tract 5315.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"531504",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037531504","Census Tract 5315.04",,,,3990,227,381,438,228,318,629,622,355,465,240,59,28,5.69,9.55,10.98,5.71,7.97,15.76,15.59,8.9,11.65,6.02,1.48,0.7
"06037531602","Census Tract 5316.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"531602",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037531602","Census Tract 5316.02",,,,3747,293,198,247,73,521,692,483,398,328,388,59,67,7.82,5.28,6.59,1.95,13.9,18.47,12.89,10.62,8.75,10.35,1.57,1.79
"06037531603","Census Tract 5316.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"531603",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037531603","Census Tract 5316.03",,,,3483,171,328,277,106,300,674,388,481,420,231,51,56,4.91,9.42,7.95,3.04,8.61,19.35,11.14,13.81,12.06,6.63,1.46,1.61
"06037531604","Census Tract 5316.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"531604",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037531604","Census Tract 5316.04",,,,3065,101,267,312,143,342,457,407,415,281,200,101,39,3.3,8.71,10.18,4.67,11.16,14.91,13.28,13.54,9.17,6.53,3.3,1.27
"06037531701","Census Tract 5317.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"531701",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037531701","Census Tract 5317.01",,,,5398,239,505,346,246,565,706,731,864,598,384,110,104,4.43,9.36,6.41,4.56,10.47,13.08,13.54,16.01,11.08,7.11,2.04,1.93
"06037531702","Census Tract 5317.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"531702",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037531702","Census Tract 5317.02",,,,4832,223,300,245,265,600,732,706,703,495,317,85,161,4.62,6.21,5.07,5.48,12.42,15.15,14.61,14.55,10.24,6.56,1.76,3.33
"06037531800","Census Tract 5318, Los Angeles County, California","ca","140","00",,,,"06","037",,,"531800",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037531800","Census Tract 5318",,,,4508,120,278,362,228,540,679,707,687,508,289,81,29,2.66,6.17,8.03,5.06,11.98,15.06,15.68,15.24,11.27,6.41,1.8,0.64
"06037531901","Census Tract 5319.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"531901",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037531901","Census Tract 5319.01",,,,6664,369,259,434,373,792,1009,705,946,1183,356,142,96,5.54,3.89,6.51,5.6,11.88,15.14,10.58,14.2,17.75,5.34,2.13,1.44
"06037531902","Census Tract 5319.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"531902",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037531902","Census Tract 5319.02",,,,4014,219,240,264,105,478,581,633,461,521,291,182,39,5.46,5.98,6.58,2.62,11.91,14.47,15.77,11.48,12.98,7.25,4.53,0.97
"06037532001","Census Tract 5320.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"532001",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037532001","Census Tract 5320.01",,,,3133,240,172,83,115,199,560,339,396,330,328,268,103,7.66,5.49,2.65,3.67,6.35,17.87,10.82,12.64,10.53,10.47,8.55,3.29
"06037532002","Census Tract 5320.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"532002",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037532002","Census Tract 5320.02",,,,3348,150,136,363,130,318,501,397,605,320,273,139,16,4.48,4.06,10.84,3.88,9.5,14.96,11.86,18.07,9.56,8.15,4.15,0.48
"06037532101","Census Tract 5321.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"532101",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037532101","Census Tract 5321.01",,,,7260,620,682,395,387,763,1152,939,800,678,579,232,33,8.54,9.39,5.44,5.33,10.51,15.87,12.93,11.02,9.34,7.98,3.2,0.45
"06037532102","Census Tract 5321.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"532102",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037532102","Census Tract 5321.02",,,,3655,211,144,212,152,311,638,489,457,537,259,204,41,5.77,3.94,5.8,4.16,8.51,17.46,13.38,12.5,14.69,7.09,5.58,1.12
"06037532200","Census Tract 5322, Los Angeles County, California","ca","140","00",,,,"06","037",,,"532200",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037532200","Census Tract 5322",,,,6445,488,477,417,265,695,1255,868,753,697,275,209,46,7.57,7.4,6.47,4.11,10.78,19.47,13.47,11.68,10.81,4.27,3.24,0.71
"06037532302","Census Tract 5323.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"532302",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037532302","Census Tract 5323.02",,,,4622,106,468,415,382,328,737,529,597,435,447,154,24,2.29,10.13,8.98,8.26,7.1,15.95,11.45,12.92,9.41,9.67,3.33,0.52
"06037532303","Census Tract 5323.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"532303",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037532303","Census Tract 5323.03",,,,4111,260,213,168,49,316,913,289,310,708,562,224,99,6.32,5.18,4.09,1.19,7.69,22.21,7.03,7.54,17.22,13.67,5.45,2.41
"06037532304","Census Tract 5323.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"532304",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037532304","Census Tract 5323.04",,,,3968,168,156,260,87,277,607,588,451,576,400,326,72,4.23,3.93,6.55,2.19,6.98,15.3,14.82,11.37,14.52,10.08,8.22,1.81
"06037532500","Census Tract 5325, Los Angeles County, California","ca","140","00",,,,"06","037",,,"532500",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037532500","Census Tract 5325",,,,3736,239,356,170,220,352,513,570,526,284,296,115,95,6.4,9.53,4.55,5.89,9.42,13.73,15.26,14.08,7.6,7.92,3.08,2.54
"06037532605","Census Tract 5326.05, Los Angeles County, California","ca","140","00",,,,"06","037",,,"532605",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037532605","Census Tract 5326.05",,,,4431,260,178,258,326,686,776,447,567,257,472,146,58,5.87,4.02,5.82,7.36,15.48,17.51,10.09,12.8,5.8,10.65,3.29,1.31
"06037532606","Census Tract 5326.06, Los Angeles County, California","ca","140","00",,,,"06","037",,,"532606",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037532606","Census Tract 5326.06",,,,4052,142,209,327,220,487,511,597,660,356,352,109,82,3.5,5.16,8.07,5.43,12.02,12.61,14.73,16.29,8.79,8.69,2.69,2.02
"06037532607","Census Tract 5326.07, Los Angeles County, California","ca","140","00",,,,"06","037",,,"532607",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037532607","Census Tract 5326.07",,,,5150,310,259,354,387,582,611,766,680,540,454,125,82,6.02,5.03,6.87,7.51,11.3,11.86,14.87,13.2,10.49,8.82,2.43,1.59
"06037532700","Census Tract 5327, Los Angeles County, California","ca","140","00",,,,"06","037",,,"532700",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037532700","Census Tract 5327",,,,3128,158,170,296,176,321,454,447,378,449,166,82,31,5.05,5.43,9.46,5.63,10.26,14.51,14.29,12.08,14.35,5.31,2.62,0.99
"06037532800","Census Tract 5328, Los Angeles County, California","ca","140","00",,,,"06","037",,,"532800",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037532800","Census Tract 5328",,,,4291,377,348,452,267,420,665,768,368,271,288,65,2,8.79,8.11,10.53,6.22,9.79,15.5,17.9,8.58,6.32,6.71,1.51,0.05
"06037532900","Census Tract 5329, Los Angeles County, California","ca","140","00",,,,"06","037",,,"532900",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037532900","Census Tract 5329",,,,6247,430,651,434,445,721,990,717,787,519,350,134,69,6.88,10.42,6.95,7.12,11.54,15.85,11.48,12.6,8.31,5.6,2.15,1.1
"06037533001","Census Tract 5330.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"533001",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037533001","Census Tract 5330.01",,,,4368,203,364,302,101,425,805,399,545,625,262,109,228,4.65,8.33,6.91,2.31,9.73,18.43,9.13,12.48,14.31,6,2.5,5.22
"06037533002","Census Tract 5330.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"533002",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037533002","Census Tract 5330.02",,,,2217,87,136,186,78,259,380,295,248,328,178,31,11,3.92,6.13,8.39,3.52,11.68,17.14,13.31,11.19,14.79,8.03,1.4,0.5
"06037533103","Census Tract 5331.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"533103",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037533103","Census Tract 5331.03",,,,3189,242,262,328,168,332,417,611,304,177,222,95,31,7.59,8.22,10.29,5.27,10.41,13.08,19.16,9.53,5.55,6.96,2.98,0.97
"06037533104","Census Tract 5331.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"533104",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037533104","Census Tract 5331.04",,,,4307,270,261,449,282,302,521,682,661,358,301,184,36,6.27,6.06,10.42,6.55,7.01,12.1,15.83,15.35,8.31,6.99,4.27,0.84
"06037533105","Census Tract 5331.05, Los Angeles County, California","ca","140","00",,,,"06","037",,,"533105",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037533105","Census Tract 5331.05",,,,2476,84,170,172,97,251,488,331,347,425,78,16,17,3.39,6.87,6.95,3.92,10.14,19.71,13.37,14.01,17.16,3.15,0.65,0.69
"06037533108","Census Tract 5331.08, Los Angeles County, California","ca","140","00",,,,"06","037",,,"533108",,,,,,,,,,,,,,".",".",,,,,,,,,,,,,,"1400000US06037533108","Census Tract 5331.08",,,,4758,186,290,284,372,682,602,653,789,412,326,129,33,3.91,6.09,5.97,7.82,14.33,12.65,13.72,16.58,8.66,6.85,2.71,0.69
